profile_id_dummy,company,positions,durations_cleaned,start_date,end_date,names,profile_url,profile_heading,profile_category
CTO_54,ASAPP · Full-time,Chief Technology Officer,Mar 2022 - Present,2022-03-05,2022-11-05,Nitin Jain,https://www.linkedin.com/in/nitinjain0505?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAOospYB0CWp0nN1p2VJdo6lnrV_YOiDrJY,Chief Technology Officer at Dewberry.in,CTO
CTO_54,Sagacito Technologies,CTO in Residence,Jul 2016 - Dec 2016,2016-07-05,2016-12-05,Nitin Jain,https://www.linkedin.com/in/nitinjain0505?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAOospYB0CWp0nN1p2VJdo6lnrV_YOiDrJY,Chief Technology Officer at Dewberry.in,CTO
CTO_54,Microsoft,Vice President Data & AI,Apr 2019 - Mar 2022,2019-04-05,2022-03-05,Nitin Jain,https://www.linkedin.com/in/nitinjain0505?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAOospYB0CWp0nN1p2VJdo6lnrV_YOiDrJY,Chief Technology Officer at Dewberry.in,CTO
CTO_57,Churchill Club,Board Member,Jan 2018 - Jan 2020,2018-01-05,2020-01-05,Ron Orbas,https://www.linkedin.com/in/ronorbas?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAd-WZYBGq7lKIDjyl0VaJEUer4TrcvLAOE,Chief Technology Officer & Chief Information Officer,CTO
CTO_57,EY,Global Executive Board Member,Jul 2020 - Present,2020-07-05,2022-11-05,Ron Orbas,https://www.linkedin.com/in/ronorbas?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAd-WZYBGq7lKIDjyl0VaJEUer4TrcvLAOE,Chief Technology Officer & Chief Information Officer,CTO
CTO_57,EY,Global CTO,Mar 2018 - Present,2018-03-05,2022-11-05,Ron Orbas,https://www.linkedin.com/in/ronorbas?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAd-WZYBGq7lKIDjyl0VaJEUer4TrcvLAOE,Chief Technology Officer & Chief Information Officer,CTO
CTO_57,Accenture,Managing Director Artificial Intelligence practice  @Accenture,May 1998 - Feb 2018,1998-05-05,2018-02-05,Ron Orbas,https://www.linkedin.com/in/ronorbas?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAd-WZYBGq7lKIDjyl0VaJEUer4TrcvLAOE,Chief Technology Officer & Chief Information Officer,CTO
CTO_57,basketball,Player,1984 - 1997,1984-11-05,1997-11-05,Ron Orbas,https://www.linkedin.com/in/ronorbas?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAd-WZYBGq7lKIDjyl0VaJEUer4TrcvLAOE,Chief Technology Officer & Chief Information Officer,CTO
CTO_58,Opsis Health · Full-time,Chief Technology Officer,Sep 2021 - Present,2021-09-05,2022-11-05,Ben Zenick,https://www.linkedin.com/in/bzenick?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAvh_MB5Zi994uCT35n8hQV2eHmfWWavMA,Chief Technology Officer at Zencos,CTO
CTO_58,maro by BeforeWeBegin,Technical Advisor,Dec 2020 - Present,2020-12-05,2022-11-05,Ben Zenick,https://www.linkedin.com/in/bzenick?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAvh_MB5Zi994uCT35n8hQV2eHmfWWavMA,Chief Technology Officer at Zencos,CTO
CTO_58,Hiro LaunchDAO,Technical Advisor,May 2021 - Present,2021-05-05,2022-11-05,Ben Zenick,https://www.linkedin.com/in/bzenick?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAvh_MB5Zi994uCT35n8hQV2eHmfWWavMA,Chief Technology Officer at Zencos,CTO
CTO_58,"Ed Wiley Ventures, LLC",Data Science & Artificial Intelligence Consulting & Ventures,2007 - Present,2007-11-05,2022-11-05,Ben Zenick,https://www.linkedin.com/in/bzenick?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAvh_MB5Zi994uCT35n8hQV2eHmfWWavMA,Chief Technology Officer at Zencos,CTO
CTO_58,Udacity,Course Creator & Lead Instructor - Data Science For Business Leaders Nanodegree,May 2020 - Present,2020-05-05,2022-11-05,Ben Zenick,https://www.linkedin.com/in/bzenick?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAvh_MB5Zi994uCT35n8hQV2eHmfWWavMA,Chief Technology Officer at Zencos,CTO
CTO_59,Sprinklr,Chief  Architect,Feb 2011 - Feb 2017,2011-02-05,2017-02-05,Will Larson,https://www.linkedin.com/in/will-larson-a44b543?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAC0KdQBkikUIfCPY2nyso3lWQqRKXj_ViQ,Chief Technology Officer at Calm,CTO
CTO_59,Solution Magics Inc · Full-time,Chief Technology Officer,Apr 2017 - Present,2017-04-05,2022-11-05,Will Larson,https://www.linkedin.com/in/will-larson-a44b543?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAC0KdQBkikUIfCPY2nyso3lWQqRKXj_ViQ,Chief Technology Officer at Calm,CTO
CTO_59,Gold Spot Media Inc,CTO,Jun 2006 - May 2010,2006-06-05,2010-05-05,Will Larson,https://www.linkedin.com/in/will-larson-a44b543?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAC0KdQBkikUIfCPY2nyso3lWQqRKXj_ViQ,Chief Technology Officer at Calm,CTO
CTO_59,Cisco,Senior Solution Architect/Tech Lead,May 2000 - Jun 2006,2000-05-05,2006-06-05,Will Larson,https://www.linkedin.com/in/will-larson-a44b543?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAC0KdQBkikUIfCPY2nyso3lWQqRKXj_ViQ,Chief Technology Officer at Calm,CTO
CTO_60,Chet · Full-time,Chief Technology Officer,Sep 2019 - Jul 2022,2019-09-05,2022-07-05,Louis Hyman,https://www.linkedin.com/in/louishyman?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAO_IwBjkldTa3N29SQPFNLNx4fADyUcNg,Chief Technology Officer at VisualDx,CTO
CTO_60,Mithya Labs,Co-Founder,Apr 2015 - Present,2015-04-05,2022-11-05,Louis Hyman,https://www.linkedin.com/in/louishyman?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAO_IwBjkldTa3N29SQPFNLNx4fADyUcNg,Chief Technology Officer at VisualDx,CTO
CTO_60,StayUncle · Full-time,Chief Technology Officer,Nov 2016 - Dec 2019,2016-11-05,2019-12-05,Louis Hyman,https://www.linkedin.com/in/louishyman?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAO_IwBjkldTa3N29SQPFNLNx4fADyUcNg,Chief Technology Officer at VisualDx,CTO
CTO_60,Shopholix,Chief Technology Officer,May 2015 - Aug 2019,2015-05-05,2019-08-05,Louis Hyman,https://www.linkedin.com/in/louishyman?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAO_IwBjkldTa3N29SQPFNLNx4fADyUcNg,Chief Technology Officer at VisualDx,CTO
CTO_60,Playground  · Full-time,Chief Technology Officer,Aug 2020 - Present,2020-08-05,2022-11-05,Louis Hyman,https://www.linkedin.com/in/louishyman?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAO_IwBjkldTa3N29SQPFNLNx4fADyUcNg,Chief Technology Officer at VisualDx,CTO
CTO_61,Macy's Systems and Technology,"Director, Infrastructure",Aug 2007 - Jan 2013,2007-08-05,2013-01-05,Aaron Allsbrook,https://www.linkedin.com/in/aaronallsbrook?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAABhA_oBOz0JmqtyOYHrz7kXmkGnUam2FHM,Chief Technology Officer at ClearBlade,CTO
CTO_61,Hot Topic,Chief Technology Officer,Jan 2021 - Present,2021-01-05,2022-11-05,Aaron Allsbrook,https://www.linkedin.com/in/aaronallsbrook?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAABhA_oBOz0JmqtyOYHrz7kXmkGnUam2FHM,Chief Technology Officer at ClearBlade,CTO
CTO_61,"Chico's FAS, Inc.","Director, Applications",Aug 2013 - Sep 2015,2013-08-05,2015-09-05,Aaron Allsbrook,https://www.linkedin.com/in/aaronallsbrook?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAABhA_oBOz0JmqtyOYHrz7kXmkGnUam2FHM,Chief Technology Officer at ClearBlade,CTO
CTO_61,"Chico's FAS, Inc.","Senior Director, Applications",2013 - Nov 2019,2013-11-05,2019-11-05,Aaron Allsbrook,https://www.linkedin.com/in/aaronallsbrook?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAABhA_oBOz0JmqtyOYHrz7kXmkGnUam2FHM,Chief Technology Officer at ClearBlade,CTO
CTO_61,Hot Topic,"VP, Corporate Applications",Dec 2019 - Present,2019-12-05,2022-11-05,Aaron Allsbrook,https://www.linkedin.com/in/aaronallsbrook?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAABhA_oBOz0JmqtyOYHrz7kXmkGnUam2FHM,Chief Technology Officer at ClearBlade,CTO
CTO_61,PwC,Advisory - Technology Consulting,Feb 2013 - Jul 2013,2013-02-05,2013-07-05,Aaron Allsbrook,https://www.linkedin.com/in/aaronallsbrook?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAABhA_oBOz0JmqtyOYHrz7kXmkGnUam2FHM,Chief Technology Officer at ClearBlade,CTO
CTO_61,IBM BCS,Senior consultant,1999 - 2002,1999-11-05,2002-11-05,Aaron Allsbrook,https://www.linkedin.com/in/aaronallsbrook?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAABhA_oBOz0JmqtyOYHrz7kXmkGnUam2FHM,Chief Technology Officer at ClearBlade,CTO
CTO_61,Macy's Systems and Technology,"Director, Applications",Apr 2002 - Jul 2007,2002-04-05,2007-07-05,Aaron Allsbrook,https://www.linkedin.com/in/aaronallsbrook?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAABhA_oBOz0JmqtyOYHrz7kXmkGnUam2FHM,Chief Technology Officer at ClearBlade,CTO
CTO_62,Hydrogen Health · Full-time,Chief Technology Officer (CTO),May 2021 - Present,2021-05-05,2022-11-05,Barb Morgan,https://www.linkedin.com/in/barbararossmorgan?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABmbWmYBN_dPaPYfo7jdmsggRE_El337JA4,Chief Technology and Product Officer | Board Member,CTO
CTO_62,University of Illinois System,Affiliate Professor,Aug 2015 - Present,2015-08-05,2022-11-05,Barb Morgan,https://www.linkedin.com/in/barbararossmorgan?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABmbWmYBN_dPaPYfo7jdmsggRE_El337JA4,Chief Technology and Product Officer | Board Member,CTO
CTO_62,Anthem,"Vice President, Data Science & Chief Data Officer",Oct 2018 - May 2021,2018-10-05,2021-05-05,Barb Morgan,https://www.linkedin.com/in/barbararossmorgan?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABmbWmYBN_dPaPYfo7jdmsggRE_El337JA4,Chief Technology and Product Officer | Board Member,CTO
CTO_62,Northwestern University · Part-time,Adjunct Professor,Mar 2015 - Apr 2019,2015-03-05,2019-04-05,Barb Morgan,https://www.linkedin.com/in/barbararossmorgan?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABmbWmYBN_dPaPYfo7jdmsggRE_El337JA4,Chief Technology and Product Officer | Board Member,CTO
CTO_62,KPMG US,"Director, Cognitive Technology",May 2017 - Oct 2018,2017-05-05,2018-10-05,Barb Morgan,https://www.linkedin.com/in/barbararossmorgan?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABmbWmYBN_dPaPYfo7jdmsggRE_El337JA4,Chief Technology and Product Officer | Board Member,CTO
CTO_63,Tquila Automation · Full-time,Co-Founder & CTO,Dec 2019 - Present,2019-12-05,2022-11-05,Kanad Dixit,https://www.linkedin.com/in/dkanad?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAImu30BmEi3WY_8XuJRPC--IuwCyeEohpA,Chief Technology Officer,CTO
CTO_63,Genfour - Specialist in RPA and AI Delivery,Automation Consultant,Apr 2015 - Jul 2016,2015-04-05,2016-07-05,Kanad Dixit,https://www.linkedin.com/in/dkanad?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAImu30BmEi3WY_8XuJRPC--IuwCyeEohpA,Chief Technology Officer,CTO
CTO_63,Genfour - Specialist in RPA and AI Delivery,Senior Automation Consultant,Jul 2016 - Apr 2017,2016-07-05,2017-04-05,Kanad Dixit,https://www.linkedin.com/in/dkanad?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAImu30BmEi3WY_8XuJRPC--IuwCyeEohpA,Chief Technology Officer,CTO
CTO_63,Symphony Ventures,Senior Consultant,Apr 2017 - Oct 2017,2017-04-05,2017-10-05,Kanad Dixit,https://www.linkedin.com/in/dkanad?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAImu30BmEi3WY_8XuJRPC--IuwCyeEohpA,Chief Technology Officer,CTO
CTO_63,Symphony Ventures,Global UiPath Practice Lead,Nov 2017 - Jul 2018,2017-11-05,2018-07-05,Kanad Dixit,https://www.linkedin.com/in/dkanad?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAImu30BmEi3WY_8XuJRPC--IuwCyeEohpA,Chief Technology Officer,CTO
CTO_63,Symphony Ventures,Global UiPath Partner Manager,Jul 2018 - Dec 2018,2018-07-05,2018-12-05,Kanad Dixit,https://www.linkedin.com/in/dkanad?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAImu30BmEi3WY_8XuJRPC--IuwCyeEohpA,Chief Technology Officer,CTO
CTO_63,RPAbox · Full-time,Managing Partner,Dec 2018 - Jan 2020,2018-12-05,2020-01-05,Kanad Dixit,https://www.linkedin.com/in/dkanad?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAImu30BmEi3WY_8XuJRPC--IuwCyeEohpA,Chief Technology Officer,CTO
CTO_63,Denton Physio Technology,Non Executive Director,Aug 2020 - Present,2020-08-05,2022-11-05,Kanad Dixit,https://www.linkedin.com/in/dkanad?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAImu30BmEi3WY_8XuJRPC--IuwCyeEohpA,Chief Technology Officer,CTO
CTO_64,Adeptcoders,Business Development Manager,Sep 2014 - Apr 2019,2014-09-05,2019-04-05,Ezhil Nanjappan,https://www.linkedin.com/in/ezhil-nanjappan-a218208?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAGLh7kBfpwz53AZU2G8sxXvRTtKwegb5d4,Chief Technology Officer at Otis Elevator Co.,CTO
CTO_64,search-value,Jr Software developer,Apr 2011 - Dec 2011,2011-04-05,2011-12-05,Ezhil Nanjappan,https://www.linkedin.com/in/ezhil-nanjappan-a218208?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAGLh7kBfpwz53AZU2G8sxXvRTtKwegb5d4,Chief Technology Officer at Otis Elevator Co.,CTO
CTO_64,Avika,Sr. software developer,Dec 2011 - Feb 2013,2011-12-05,2013-02-05,Ezhil Nanjappan,https://www.linkedin.com/in/ezhil-nanjappan-a218208?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAGLh7kBfpwz53AZU2G8sxXvRTtKwegb5d4,Chief Technology Officer at Otis Elevator Co.,CTO
CTO_64,Dewberry.in · Full-time,Chief Technology Officer,Apr 2019 - Present,2019-04-05,2022-11-05,Ezhil Nanjappan,https://www.linkedin.com/in/ezhil-nanjappan-a218208?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAGLh7kBfpwz53AZU2G8sxXvRTtKwegb5d4,Chief Technology Officer at Otis Elevator Co.,CTO
CTO_65,Nissan Motor Corporation,Many roles - Individual Performer & Management roles,Apr 1998 - May 2013,1998-04-05,2013-05-05,Debra Chrapaty,https://www.linkedin.com/in/debrachrapaty?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAoIJAB01A-gATxviw4K_0d2XKovxh4gIo,"Chief Technology Officer, Toast",CTO
CTO_65,Renault-Nissan Alliance,General Manager - Head of Nissan IS/IT - RNTBCI,Jan 2015 - Jul 2017,2015-01-05,2017-07-05,Debra Chrapaty,https://www.linkedin.com/in/debrachrapaty?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAoIJAB01A-gATxviw4K_0d2XKovxh4gIo,"Chief Technology Officer, Toast",CTO
CTO_65,Nissan Motor Corporation,Head of Delivery - M&S - Digital Transformation - Dealer Experience & Customer Experience,Jul 2017 - Oct 2021,2017-07-05,2021-10-05,Debra Chrapaty,https://www.linkedin.com/in/debrachrapaty?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAoIJAB01A-gATxviw4K_0d2XKovxh4gIo,"Chief Technology Officer, Toast",CTO
CTO_65,Nissan Motor Corporation,Director - Chief Technology Officer - Americas,Oct 2021 - Present,2021-10-05,2022-11-05,Debra Chrapaty,https://www.linkedin.com/in/debrachrapaty?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAoIJAB01A-gATxviw4K_0d2XKovxh4gIo,"Chief Technology Officer, Toast",CTO
CTO_65,Renault-Nissan Alliance,Head - Nissan North America IS/IT Delivery - RNTBCI,Jun 2013 - Dec 2014,2013-06-05,2014-12-05,Debra Chrapaty,https://www.linkedin.com/in/debrachrapaty?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAoIJAB01A-gATxviw4K_0d2XKovxh4gIo,"Chief Technology Officer, Toast",CTO
CTO_66,Seagate Technology,Sr Supervisor,Oct 1982 - Nov 1989,1982-10-05,1989-11-05,Kari Olson,https://www.linkedin.com/in/kari-olson?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACAYdz4Bpk6lV0CAnEzIoca-HpMa9nXit0U,Chief Innovation and Technology Officer,CTO
CTO_66,"Pragmatech, Inc",VP Manufacturing,Jan 1995 - Jan 1998,1995-01-05,1998-01-05,Kari Olson,https://www.linkedin.com/in/kari-olson?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACAYdz4Bpk6lV0CAnEzIoca-HpMa9nXit0U,Chief Innovation and Technology Officer,CTO
CTO_66,Jabil,Senior Business Unit Director,Jan 2012 - Nov 2017,2012-01-05,2017-11-05,Kari Olson,https://www.linkedin.com/in/kari-olson?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACAYdz4Bpk6lV0CAnEzIoca-HpMa9nXit0U,Chief Innovation and Technology Officer,CTO
CTO_66,Jabil,Vice President,Nov 2017 - Jan 2021,2017-11-05,2021-01-05,Kari Olson,https://www.linkedin.com/in/kari-olson?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACAYdz4Bpk6lV0CAnEzIoca-HpMa9nXit0U,Chief Innovation and Technology Officer,CTO
CTO_66,Jabil,Chief Technology Officer,Jan 2021 - Present,2021-01-05,2022-11-05,Kari Olson,https://www.linkedin.com/in/kari-olson?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACAYdz4Bpk6lV0CAnEzIoca-HpMa9nXit0U,Chief Innovation and Technology Officer,CTO
CTO_67,Sanctuary Ventures Inc. · Part-time,Advisor,Dec 2019 - Present,2019-12-05,2022-11-05,Aamer Abbasi,https://www.linkedin.com/in/aabbasi?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAO0JEBWAeD3FsC7ZYGS01Yt8LWvs4i5ng,Chief Technology Officer,CTO
CTO_67,Spinning.com,Interim Chief Technology Officer,Jan 2018 - Dec 2018,2018-01-05,2018-12-05,Aamer Abbasi,https://www.linkedin.com/in/aabbasi?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAO0JEBWAeD3FsC7ZYGS01Yt8LWvs4i5ng,Chief Technology Officer,CTO
CTO_67,"Michelson Found Animals Foundation, Inc. · Part-time",Chief Technology Officer (CTO),Aug 2017 - Aug 2022,2017-08-05,2022-08-05,Aamer Abbasi,https://www.linkedin.com/in/aabbasi?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAO0JEBWAeD3FsC7ZYGS01Yt8LWvs4i5ng,Chief Technology Officer,CTO
CTO_67,Boston Proper · Full-time,Chief Information Technology Officer,Oct 2020 - Sep 2022,2020-10-05,2022-09-05,Aamer Abbasi,https://www.linkedin.com/in/aabbasi?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAO0JEBWAeD3FsC7ZYGS01Yt8LWvs4i5ng,Chief Technology Officer,CTO
CTO_67,Soft Surroundings,Chief Information Technology Officer,Aug 2022 - Present,2022-08-05,2022-11-05,Aamer Abbasi,https://www.linkedin.com/in/aabbasi?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAO0JEBWAeD3FsC7ZYGS01Yt8LWvs4i5ng,Chief Technology Officer,CTO
CTO_68,Zencos,Chief Operating Officer,Mar 2012 - Present,2012-03-05,2022-11-05,Anoj Pillai,https://www.linkedin.com/in/anojpillai?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAC59JsBaKOP1waMtg6VkFDUnbjM1lxqYF8,Chief Technology Officer at McLaren Strategic Ventures,CTO
CTO_68,SAS Institute,Technical Marketing/Consulting Services,1996 - 2000,1996-11-05,2000-11-05,Anoj Pillai,https://www.linkedin.com/in/anojpillai?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAC59JsBaKOP1waMtg6VkFDUnbjM1lxqYF8,Chief Technology Officer at McLaren Strategic Ventures,CTO
CTO_68,Zencos,"Co-Founder, VP Consulting Services",Jun 2000 - Mar 2012,2000-06-05,2012-03-05,Anoj Pillai,https://www.linkedin.com/in/anojpillai?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAC59JsBaKOP1waMtg6VkFDUnbjM1lxqYF8,Chief Technology Officer at McLaren Strategic Ventures,CTO
CTO_69,Uber,"Senior Engineering Manager, Infrastructure",Jun 2014 - Jun 2016,2014-06-05,2016-06-05,Karen Beebe,https://www.linkedin.com/in/karenbeebe1?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAh3L4BYRZ2N5Q_GA6n319sITDAIrSp_Q8,Chief Technology Officer and Retail Business Leader,CTO
CTO_69,Digg,VP of Platform Technology @ SocialCode,May 2012 - Apr 2014,2012-05-05,2014-04-05,Karen Beebe,https://www.linkedin.com/in/karenbeebe1?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAh3L4BYRZ2N5Q_GA6n319sITDAIrSp_Q8,Chief Technology Officer and Retail Business Leader,CTO
CTO_69,Digg,Director of Engineering,Jan 2011 - May 2012,2011-01-05,2012-05-05,Karen Beebe,https://www.linkedin.com/in/karenbeebe1?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAh3L4BYRZ2N5Q_GA6n319sITDAIrSp_Q8,Chief Technology Officer and Retail Business Leader,CTO
CTO_69,Digg,Software Engineer,Jun 2010 - Jan 2011,2010-06-05,2011-01-05,Karen Beebe,https://www.linkedin.com/in/karenbeebe1?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAh3L4BYRZ2N5Q_GA6n319sITDAIrSp_Q8,Chief Technology Officer and Retail Business Leader,CTO
CTO_69,Yahoo!,Technical Yahoo!,Sep 2008 - Jun 2010,2008-09-05,2010-06-05,Karen Beebe,https://www.linkedin.com/in/karenbeebe1?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAh3L4BYRZ2N5Q_GA6n319sITDAIrSp_Q8,Chief Technology Officer and Retail Business Leader,CTO
CTO_69,Stripe,Head of Foundation Engineering,Jun 2016 - Jan 2020,2016-06-05,2020-01-05,Karen Beebe,https://www.linkedin.com/in/karenbeebe1?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAh3L4BYRZ2N5Q_GA6n319sITDAIrSp_Q8,Chief Technology Officer and Retail Business Leader,CTO
CTO_69,Calm,Chief Technology Officer,Jan 2020 - Present,2020-01-05,2022-11-05,Karen Beebe,https://www.linkedin.com/in/karenbeebe1?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAh3L4BYRZ2N5Q_GA6n319sITDAIrSp_Q8,Chief Technology Officer and Retail Business Leader,CTO
CTO_70,VisualDx · Full-time,Chief Technology Officer,May 2022 - Present,2022-05-05,2022-11-05,Bo Tao,https://www.linkedin.com/in/botao?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAmOdIBQAWRm6nY5tAPIHs_NSFHyLB8Ejw,Chief Technology Officer at NEXT Trucking,CTO
CTO_70,Fortium Partners · Full-time,Partner,Jun 2021 - Jun 2022,2021-06-05,2022-06-05,Bo Tao,https://www.linkedin.com/in/botao?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAmOdIBQAWRm6nY5tAPIHs_NSFHyLB8Ejw,Chief Technology Officer at NEXT Trucking,CTO
CTO_70,"HealthEC, LLC",Chief Technology Officer,Jun 2020 - Aug 2021,2020-06-05,2021-08-05,Bo Tao,https://www.linkedin.com/in/botao?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAmOdIBQAWRm6nY5tAPIHs_NSFHyLB8Ejw,Chief Technology Officer at NEXT Trucking,CTO
CTO_70,"Ideal Healthcare Technologies, LLC · Self-employed",President and CEO,2015 - 2021,2015-11-05,2021-11-05,Bo Tao,https://www.linkedin.com/in/botao?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAmOdIBQAWRm6nY5tAPIHs_NSFHyLB8Ejw,Chief Technology Officer at NEXT Trucking,CTO
CTO_70,SirenMD · Contract,Technology Advisor,2015 - 2021,2015-11-05,2021-11-05,Bo Tao,https://www.linkedin.com/in/botao?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAmOdIBQAWRm6nY5tAPIHs_NSFHyLB8Ejw,Chief Technology Officer at NEXT Trucking,CTO
CTO_71,IBM,Software Engineer,May 2002 - Oct 2006,2002-05-05,2006-10-05,Rebecca Parsons,https://www.linkedin.com/in/rebecca-parsons-871491?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAASFJUBiDK0TazJ5uxuIk3x4N3_Dg37Pec,Chief Technology Officer at Thoughtworks,CTO
CTO_71,Forbes Technology Council,Official Member,Oct 2016 - Present,2016-10-05,2022-11-05,Rebecca Parsons,https://www.linkedin.com/in/rebecca-parsons-871491?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAASFJUBiDK0TazJ5uxuIk3x4N3_Dg37Pec,Chief Technology Officer at Thoughtworks,CTO
CTO_71,ClearBlade,Business Lead for Enterprise Modernization,Jan 2010 - Jul 2012,2010-01-05,2012-07-05,Rebecca Parsons,https://www.linkedin.com/in/rebecca-parsons-871491?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAASFJUBiDK0TazJ5uxuIk3x4N3_Dg37Pec,Chief Technology Officer at Thoughtworks,CTO
CTO_71,ClearBlade,Mobile Business Lead,Jul 2012 - Apr 2013,2012-07-05,2013-04-05,Rebecca Parsons,https://www.linkedin.com/in/rebecca-parsons-871491?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAASFJUBiDK0TazJ5uxuIk3x4N3_Dg37Pec,Chief Technology Officer at Thoughtworks,CTO
CTO_71,ClearBlade,CTO,Apr 2013 - Present,2013-04-05,2022-11-05,Rebecca Parsons,https://www.linkedin.com/in/rebecca-parsons-871491?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAASFJUBiDK0TazJ5uxuIk3x4N3_Dg37Pec,Chief Technology Officer at Thoughtworks,CTO
